id,wbId,name,original_en_word_count,improved_en_word_count,improvement_pct,status,error_reason
180315,WB271043,Glen Grant 70 Years Old 1954 Mr. George Legacy Gordon & MacPhail ,50,112,124.0,success,
180317,WB275817,Tormore 10 Years Old Blueprint Toasted Barrel ,45,105,133.3,success,
180319,WB275818,Tormore 10 Years Old Blueprint  Cream Sherry Cask,45,111,146.7,success,
180321,WB275819,Tormore 10 Years Old Blueprint Bourbon Barrel,44,105,138.6,success,
180329,WB273926,Scallywag Noir- Douglas Laing & Co,31,109,251.6,success,
180340,WB251928,Edradour 12 Years Old Oloroso Sherry Butts – Batch #6,47,106,125.5,success,
180376,WB265630,Glendronach Ode to the Dark,39,106,171.8,success,
180518,WB186480,Secret Speyside 18 Years Old 2002 The Maltman 12,43,106,146.5,success,
180519,WB120014,Secret Speyside 16 Years Old 2002 The Maltman 900145,42,110,161.9,success,
180520,WB236324,Jack Daniel's 6 Years Old Oloroso Sherry Cask 100cl,46,109,137.0,success,
180521,WB244883,Springbank 13 Years Old 2010 Local Barley,43,109,153.5,success,
180522,WB243069,Hazelburn 15 Years Old 2008 Oloroso Cask Matured,42,105,150.0,success,
180523,WB217885,Jameson 18 Years Old Triple Distilled,44,90,104.5,success,
180524,WB238767,Hibiki Japanese Harmony 100th Anniversary Edition,41,88,114.6,success,
180525,WB80115,Hibiki 2016 Japanese Harmony Master's Select,43,89,107.0,success,
180526,WB242374,Arran White Stag Eighth Release,30,96,220.0,success,
180527,WB233247,Ardbeg 17 Years Old 2005 Single Cask 5471,49,103,110.2,success,
180534,WB192360,Kilkerran 12 Years Old,39,101,159.0,success,
180535,WB242964,Kilkerran Small Batch Batch 9,44,98,122.7,success,
180537,WB255614,Kilkerran Heavily Peated Small Batch Batch 10,41,90,119.5,success,
180538,WB259292,Kilkerran 16 Years Old,45,95,111.1,success,
180539,WB270925,Kilkerran 8 Years Old Bourbon Cask Strength 2025,42,95,126.2,success,
180568,WB189694,Ben Nevis 24 Years Old 1996 Wu Dram Clan Cask Nr.1408 ,51,111,117.6,success,
180569,WB173187,Clynelish 21 Years Old 1997 The Auld Alliance & The Malt Affair,52,99,90.4,success,
180573,WB141131,"Kilkerran 15 Years Old Single Cask Port Wood 2019 - 51,8%",49,101,106.1,success,
180575,WB163160,Chichibu 6 Years Old Cadenhead's World Whiskies,32,97,203.1,success,
180598,WB234257,Talisker Finished in Port Casks Single Malt Whisky,44,107,143.2,success,
180777,WB214309,Longrow 21 Years Old Single Cask,46,106,130.4,success,
180786,WB276923,Ardnamurchan The Midgie ,57,95,66.7,success,
180790,WB232200,Bladnoch Dragon Series Iteration I - The Field,32,103,221.9,success,
180792,WB232203,Bladnoch Dragon Series Iteration IV - The Ageing,42,102,142.9,success,
180794,WB232201,Bladnoch Dragon Series Iteration II - The Spirits,35,106,202.9,success,
180796,WB232202,Bladnoch Dragon Series Iteration III - The Casks,39,104,166.7,success,
180814,WB1212,Talisker 12 Years Old 1988 Samaroli,41,99,141.5,success,
180840,WB169780,Ledaig Sinclair Series,34,100,194.1,success,
180862,WB277141,Lagg Small Batch Palo Cortado ,44,95,115.9,success,
180864,WB274096,Spey Chairman's Choice Pedro Ximénez Sherry Cask,43,101,134.9,success,
180866,WB278839,Teaninich 10 Years Old - Tilos Proof Small Batch no.5,49,110,124.5,success,
180895,WB279120,Wolfburn 12 Years Old,44,110,150.0,success,
180923,WB278204,Secret Islay 1991 33 Years Old- White Label series,44,119,170.5,success,
180925,WB271438,Williamson 10 Years Old-  Kyrburg Selection 2025,42,120,185.7,success,
181006,WB277950,Springbank 12 Years Old Cask Strength Batch 27 ,52,117,125.0,success,
181024,WB255427,Bowmore 9 Years Old - Old Particular Douglas Laing,48,105,118.8,success,
181050,WB242750,Thompson Bros. X Campervan 8 Years Old Blended Malt Scotch Whisky,45,92,104.4,success,
181093,WB239258,Glenfarclas 16 Years Old 2006 The Family Casks Cask No. 2528,55,109,98.2,success,
181094,WB28809,Hibiki 30 Years Old Suntory Whisky,41,98,139.0,success,
181096,WB116486,St. Kilian Distillers 3 Years Old 2016 First Kilian,48,103,114.6,success,
181098,WB277986,Hazelburn 8 Years Old 2017 Oloroso Cask Matured,48,112,133.3,success,
181099,WB164634,Mortlach 21 Years Old Diageo Special Releases 2020,48,107,122.9,success,
181100,WB59771,Mortlach 25 Years Old Crystal Decanter 2014,42,108,157.1,success,
181101,WB260789,Laphroaig 30 Years Old 2024 Edition,45,101,124.4,success,
181102,WB863,Ardmore 26 Years Old 1977 35th Anniversary Samaroli Cask No. 7631,52,116,123.1,success,
181103,WB11524,Laphroaig 15 Years Old Unblended Islay Malt Scotch Whisky 75cl,61,111,82.0,success,
181104,WB59218,Clynelish 17 Years Old 1996 Whisky is Art Collection Silver Seal Cask No. 2933,42,107,154.8,success,
181106,WB262257,Chichibu 8 Years Old 2016 Cask No. 14044,43,106,146.5,success,
181107,WB27444,Bowmore 1969 Years Old Matured in specially selected Sherry Casks 75cl,46,114,147.8,success,
181110,WB149342,Dailuaine 18 Years Old 1963 Connoisseurs Choice Gordon & MacPhail,43,112,160.5,success,
181111,WB159195,Miltonduff 10 Years Old 2009 Infrequent Flyers Release No. 22 Alistair Walker Whisky Company,47,108,129.8,success,
181115,WB246766,Bowmore 23 Years Old 2000 Frank Quitely Lovers Transformed,43,112,160.5,success,
181119,WB273709,Chichibu 9 Years Old 2015 Berry Bros & Rudd Cask No. 4415,50,109,118.0,success,
181145,WB264723,Ben Nevis 9 Years Old 2014 The Decatner Collection,43,114,165.1,success,
181146,WB281345,Royal Brackla 18 Years Old 2007 The Fashionable Five #2 The Caskhound 304994,53,115,117.0,success,
181147,WB116871,Fettercairn 12 Years Old,43,84,95.3,success,
181148,WB263804,Tamdhu Cigar Malt Limited Release Batch 4,39,93,138.5,success,
181149,WB278468,Mannochmore 11 Years Old 2014 100 Proof Edition #51 Signatory Vintage,46,101,119.6,success,
181150,WB278491,Milton 14 Years Old 2011 100 Proof Edition #54 Signatory Vintage,48,98,104.2,success,
181151,WB278501,Benrinnes 13 Years Old 2012 100 Proof Edition #56 Signatory Vintage,40,103,157.5,success,
181152,WB278492,Balmenach 9 Years Old 2016 100 Proof Edition #57 Signatory Vintage,44,108,145.5,success,
181153,WB243657,Caol Ila 10 Years Old 2013 Small Batch Edition #4 Signatory Vintage,39,110,182.1,success,
181155,WB70281,Sazerac Straight Rye,36,100,177.8,success,
181157,WB278465,Glentauchers 16 Years Old 2009 Exceptional Cask 100 Proof Edition #11 Signatory Vintage,49,107,118.4,success,
181158,WB275101,Blair Athol 17 Years Old 2007 100 Proof Exceptional Cask Edition #9 Signatory Vintage,47,108,129.8,success,
181159,WB278457,Tomintoul 30 Years Old 1995 Cask Strength Collection Symington’s Choice Signatory Vintage 6,48,117,143.8,success,
181163,WB166818,"Wolfburn 2014 The Kylver Series 7 Gebo 416, 465 & 577",43,125,190.7,success,
181164,WB239509,Wolfburn The Kylver Series 12 Jera,36,111,208.3,success,
181166,WB252766,Dornoch Distillery 4 Years Old 2019 Thompson Bros.,45,117,160.0,success,
181167,WB110685,Catoctin Creek Single Barrel Cask Proof Batch 18E3,52,127,144.2,success,
181168,WB239084,Cameronbridge 45 Years Old 1978 XOP Celebrating 75 Glorious Years of Whisky Douglas Laing 17713,41,112,173.2,success,
181169,WB239085,Port Dundas 45 Years Old 1978 XOP Celebrating 75 Glorious Years of Whisky Douglas Laing 17552,51,109,113.7,success,
181171,WB279785,Blair Athol 11 Years Old 2013 The Old Friends 308401/2013,45,107,137.8,success,
181172,WB279784,Deanston 12 Years Old 2012 The Old Friends 373/2012,38,109,186.8,success,
181174,WB280246,Glasgow 7 Years Old 2018 Best Dram 1079,45,111,146.7,success,
181175,WB278462,Knockando 16 Years Old 2008 Cask Strength Collection Signatory Vintage 7,50,117,134.0,success,
181176,WB278460,Jura 16 Years Old 2009 Cask Strength Collection Signatory Vintage 16,60,117,95.0,success,
181178,WB182638,Heaven's Door Double Barrel Whiskey,38,108,184.2,success,
181179,WB261099,Kavalan LÁN,42,112,166.7,success,
181180,WB146502,Elements of Islay Peat & Sherry Germany Exclusive,51,113,121.6,success,
181181,WB244311,Aberfeldy 12 Years Old Madeira Cask Finish,50,113,126.0,success,
181182,WB260418,Mars Shinshu Komagatake 2024 Edition,33,112,239.4,success,
181184,WB266969,Mars Tsunuki 2018 Malt Duo TSUNUKI × AKKESHI,42,120,185.7,success,
181185,WB275107,Tormore 9 Years Old 2015 100 Proof Edition #45 Signatory Vintage,49,117,138.8,success,
181186,WB252428,Loch Lomond 25 Years Old,43,115,167.4,success,
181187,WB276552,Inchgower 26 Years Old 1998 Connoisseurs Choice Cask Strength Gordon & MacPhail 11274,53,117,120.8,success,
181189,WB277939,Ledaig 28 Years Old 1996 Connoisseurs Choice Cask Strength Gordon & MacPhail 88,62,113,82.3,success,
181190,WB278647,Tormore 24 Years Old 2000 Connoisseurs Choice Cask Strength Gordon & MacPhail 1264,49,106,116.3,success,
181191,WB266929,Benromach 9 Years Old 2015 Contrasts: Organic,35,109,211.4,success,
181195,WB277648,Royal Brackla 9 Years Old The WhiskyHeroes Highland Huntress: A Silent Pursuit Brave New Spirits,47,112,138.3,success,
181200,WB276881,Mannochmore 13 Years Old The WhiskyHeroes The Watch Brave New Spirits,50,109,118.0,success,
181201,WB279690,16 Years Old 2008 An Islay Distillery Duncan Taylor 11844987,42,110,161.9,success,
181203,WB215152,Fettercairn 16 Years Old 3rd Release 2022,40,107,167.5,success,
181205,WB234095,Craigellachie 37 Years Old Small Batch,41,105,156.1,success,
181206,WB279359,Clynelish 35 Years Old 1990 Cask Strength Collection Symington’s Choice Signatory Vintage 3476,59,112,89.8,success,
181207,WB279434,Clynelish 35 Years Old 1990 Cask Strength Collection Symington’s Choice Signatory Vintage 3505,46,102,121.7,success,
181208,WB256555,Springbank 31 Years Old 1992 XOP The Black Series Douglas Laing DL 18281,46,99,115.2,success,
181209,WB278144,Inchgower 13 Years Old 2011 Cask Strength Collection Signatory Vintage 105,43,97,125.6,success,
181210,WB275099,Glendullan 15 Years Old 2009 Cask Strength Collection Signatory Vintage 11,39,99,153.8,success,
181211,WB275105,Glen Ord 12 Years Old 2012 100 Proof Edition #43 Signatory Vintage,49,108,120.4,success,
181213,WB275104,Caol Ila 9 Years Old 2015 100 Proof Edition #42 Signatory Vintage,44,116,163.6,success,
181214,WB275103,Ben Nevis 9 Years Old 2015 100 Proof Edition #41 Signatory Vintage,48,104,116.7,success,
181215,WB251225,Glenburgie 23 Years Old 2000 Connoisseurs Choice Cask Strength Gordon & MacPhail 3644,41,104,153.7,success,
181216,WB250195,Highland Park 19 Years Old 2004 Single Cask Duncan Taylor 50171094,46,105,128.3,success,
181217,WB245347,Linkwood 26 Years Old 1997 Cask Strength Collection Signatory Vintage 7585,50,108,116.0,success,
181219,WB237369,Edradour 17 Years Old 2005 Matured In Burgundy Casks 327-334,58,109,87.9,success,
181220,WB241735,Caol Ila 16 Years Old 2007 Barrel Selection Cask Strength Wilson & Morgan 311603,58,113,94.8,success,
181221,WB262070,Benromach 10 Years Old 2014 Arist #14 La Maison du Whisky 384,42,112,166.7,success,
181222,WB135488,Longmorn 18 Years Old Secret Speyside Collection,45,96,113.3,success,
181223,WB260568,Scarabus Sherry Batch Strength Edition,49,96,95.9,success,
181225,WB92679,Yellowstone Kentucky Straight Bourbon Whiskey,35,90,157.1,success,
181226,WB275998,Linkwood 12 Years Old 2012 Benchmark Limited Release Murray McDavid,36,106,194.4,success,
181231,WB277454,Blair Athol 16 Years Old 2008 The Art of Maturation Benchmark Murray McDavid 309329B+309331A,47,111,136.2,success,
181233,WB277046,Strathmill 28 Years Old 1996 Mission Gold Murray McDavid 2110001/2120001,41,112,173.2,success,
181234,WB275100,Speyside 16 Years Old 100 Proof Exceptional Cask Edition #8 Signatory Vintage,51,107,109.8,success,
181240,WB4905,St Magdalene 1995 Centenary Reserve Gordon & MacPhail,41,108,163.4,success,
181241,WB210760,Imperial 32 Years Old 1989 Cask Strength Collection Singatory Vintage 2076,43,103,139.5,success,
181243,WB237677,Imperial 25 Years Old 1997 The Recollection Series #2 Gordon & MacPhail 4961,52,102,96.2,success,
181244,WB223311,Bowmore 25 Years Old 1997 Single Cask Berry Bros & Rudd 79,48,110,129.2,success,
181245,WB222817,30 Years Old 1991 Unnamed Islay Wu Dram Clan 3rd Anniversary Collection Singatory Vintage 2674,43,103,139.5,success,
181246,WB196399,28 Years Old 1992 Unnamed Islay Malt Singatory Vintage 6779,46,116,152.2,success,
181247,WB157057,Bruichladdich 29 Years Old 1990 Cask Strength Collection Singatory Vintage 164,42,102,142.9,success,
181249,WB208674,Glencadam 25 Years Old 1996 Single Cask 9746,45,113,151.1,success,
181250,WB266513,45 Years Old Single Malt Scotch Old School Single Malt Tropical Fruit Edition Singatory Vintage,59,112,89.8,success,
181251,WB196985,Edradour 22 Years Old 1999 Oloroso Cask Finish 1331,38,111,192.1,success,
181252,WB171894,Imperial 25 Years Old 1995 Cask Strength Collection Singatory Vintage 50272,45,106,135.6,success,
181253,WB203517,Compass Box Vellichor Limited Edition,41,110,168.3,success,
181255,WB193274,Ichiro's Malt  Double Distilleries 2021 Chichibu x Komagatake,38,101,165.8,success,
181257,WB239617,GlenAllachie 21 Years Old Batch Number Four,34,110,223.5,success,
181259,WB258147,GlenAllachie 21 Years Old Cask Strength Batch 5,47,103,119.1,success,
181260,WB208123,Glencadam 21 Years Old 2000 Single Cask 1,45,99,120.0,success,
181262,WB249066,31 Years Old Blended Malt Scotch Old School Malt Singatory Vintage,47,108,129.8,success,
181264,WB222820,Caperdonich 22 Years Old 2000 Singatory Vintage 29490,43,109,153.5,success,
181265,WB215747,Glen Moray 1991 Berry Bros & Rudd 7837,51,105,105.9,success,
181267,WB175677,Caperdonich 20 Years Old 2000 Cask Strength Collection Signatory Vintage 29494,50,101,102.0,success,
181268,WB122174,Arran 21 Years Old 1997,41,93,126.8,success,
181269,WB186266,Edradour 21 Years Old 1999 Vintage Bordeaux Cask Finish 805+806,46,95,106.5,success,
181270,WB181386,Edradour 21 Years Old 1999 Vintage Barolo Cask Finish 828+829,48,97,102.1,success,
181271,WB215749,Glen Grant 1995 Berry Bros & Rudd 119467,42,100,138.1,success,
181273,WB114536,46 Years Old 1971 Blended Grain Berry Bros & Rudd 1,48,98,104.2,success,
181274,WB205800,Nc'Nean 4 Years Old 2017 Aon 17-257,44,104,136.4,success,
181275,WB206032,Glencadam 27 Years Old 1994 Connoisseurs Choice Cask Strength Gordon & MacPhail 4016,47,106,125.5,success,
181276,WB224957,Ben Nevis 1998 Single Cask Berry Bros & Rudd 1379,44,106,140.9,success,
181277,WB240592,Strathisla 26 Years Old 1997 Connoisseurs Choice Cask Strength Gordon & MacPhail 47799,53,108,103.8,success,
181279,WB222819,Glenburgie 27 Years Old 1995 Signatory Vintage 6668,44,106,140.9,success,
181280,WB142614,Edradour 19 Years Old 1999 Vintage Bordeaux Cask Finish 814+815,46,106,130.4,success,
181281,WB275095,Glen Grant 25 Years Old 2000 Cask Strength Collection Symington’s Choice Signatory Vintage 6,49,112,128.6,success,
181283,WB53238,Glendronach 21 Years Old Parliament 2023,37,103,178.4,success,
181284,WB196229,Bowmore 17 Years Old 2003 The Single Malts of Scotland Elixir Distillers 93,44,105,138.6,success,
181285,WB206112,Glen Grant 23 Years Old 1998 Single Cask Berry Bros & Rudd 13215,45,107,137.8,success,
181287,WB233536,Speyside 17 Years Old 2005 Cask Strength Collection Signatory Vintage DRU17/A106#50,53,108,103.8,success,
181288,WB184012,Benriach 20 Years Old 2000 Cask Strength Collection Signatory Vintage 1,48,119,147.9,success,
181290,WB136149,Tormore 24 Years Old 1995 Connoisseurs Choice Cask Strength Gordon & MacPhail 5389,43,124,188.4,success,
181291,WB245270,Braeval 23 Years Old 2000 Cask Strength Collection Signatory Vintage 6391,46,115,150.0,success,
181292,WB238634,Tamdhu Cigar Malt Limited Release Batch 3,42,110,161.9,success,
181294,WB206516,Hellyers Road Distillery 18 Years Old Original American Oak 2269.03,39,103,164.1,success,
181295,WB239346,Ardmore 22 Years Old 2000 Single Cask James Eadie 10 1,39,103,164.1,success,
181296,WB237098,Talisker 2008 The Old Malt Cask Hunter Laing HL 20248,43,113,162.8,success,
181297,WB184008,Allt-a-Bhainne 20 Years Old 2000 Cask Strength Collection Signatory Vintage 3,47,106,125.5,success,
181298,WB256793,Bruichladdich 21 Years Old Re/Define Twenty One,46,102,121.7,success,
181299,WB249068,Bunnahabhain 22 Years Old 2001 Cask Strength Collection Symington’s Choice Signatory Vintage 1438,43,112,160.5,success,
181300,WB240051,Amrut 8 Years Old 2015 New Vibrations 4677,40,101,152.5,success,
181302,WB117292,Mortlach 20 Years Old Cowie's Blue Seal,40,93,132.5,success,
181305,WB262530,Edradour 20 Years Old 2004 1st Fill Port Pipe Matured 347,45,104,131.1,success,
181306,WB206790,Auchroisk 25 Years Old 1996 Cask Strength Collection Signatory Vintage 2,55,109,98.2,success,
181307,WB167123,Cambus 29 Years Old 1991 Cask Strength Collection Signatory Vintage 34107,60,119,98.3,success,
181309,WB252097,Kilchoman 15 Years Old 2008 The Sister Casks A Maturation Journey 639/2008,48,124,158.3,success,
181310,WB222379,Eden Mill 2022 Art Of St. Andrews,41,127,209.8,success,
181311,WB204245,Invergordon 35 Years Old 1986 Best Dram 23656,37,130,251.4,success,
181312,WB145739,Glenburgie 24 Years Old 1995 Natural Colour Un-chillfiltered Signatory Vintage 6,44,129,193.2,success,
181313,WB192386,Dingle 6th Small Batch Release The Dingle Whiskey Distillery Batch No. 6,51,99,94.1,success,
181314,WB178251,Longmorn 22 Years Old 1997 The Single Malts of Scotland Elixir Distillers 163301,45,101,124.4,success,
181316,WB249843,Bruichladdich 5 Years Old 2017 Octomore Edition 14.3 / 214.2 PPM The Impossible Equation,41,103,151.2,success,
181317,WB261712,Glenfarclas 14 Years Old 2009 The Family Casks Release S24 1117,44,103,134.1,success,
181318,WB261638,Teeling 21 Years Old Rising Reserve No. 3,40,102,155.0,success,
181320,WB150261,Glentauchers 22 Years Old 1997 Cask Strength Collection Signatory Vintage 4155+4157,48,104,116.7,success,
181321,WB144806,Big Peat 27 Years Old 1992 The Vintage Series Douglas Laing,42,106,152.4,success,
181323,WB273272,Mortlach 17 Years Old 2007 Cask Strength Collection Symington’s Choice Signatory Vintage 203,45,99,120.0,success,
181325,WB126583,Glenrothes 22 Years Old 1996 Cask Strength Collection Signatory Vintage 15114,47,100,112.8,success,
181326,WB228052,Ardmore 23 Years Old 1998 The Single Malts of Scotland Elixir Distillers 750768,43,102,137.2,success,
181330,WB91990,Tobermory 21 Years Old Manzanilla Finish 5508,38,108,184.2,success,
181331,WB143872,Jura 21 Years Old 1998 Classic Version Hidden Spirits JU9819,46,107,132.6,success,
181333,WB238817,Teeling 21 Years Old Rising Reserve No. 2 Teeling Whiskey Company,41,106,158.5,success,
181334,WB221374,North British 31 Years Old 1991 Rare Auld Duncan Taylor 59570921,44,110,150.0,success,
181335,WB237370,"Ballechin 19 Years Old 2004 Small Batch 269, 274, 275",57,111,94.7,success,
181337,WB184934,Glenburgie 21 Years Old 1998 The Whisky Trail Elixir Distillers 751398,51,124,143.1,success,
181338,WB162703,Linkwood 13 Years Old 2006 Cask Strength Collection Signatory Vintage 9,44,106,140.9,success,
181339,WB204658,Allt-a-Bhainne 25 Years Old 1995 Heritage Asta Morris AM 154,48,114,137.5,success,
181340,WB241450,Orkney 1998 German Retailer's Choice Berry Bros & Rudd 16,53,111,109.4,success,
181342,WB222175,Bruichladdich 16 Years Old 2006 Rest & be Thankful Whisky Company 534,48,114,137.5,success,
181343,WB212873,Ledaig 19 Years Old That Boutique-y Whisky Company Batch 20,45,97,115.6,success,
181344,WB179989,Cambus 32 Years Old 1989 Rare & Old Selection Alambic Classique 21022,49,99,102.0,success,
181345,WB173322,Benriach 21 Years Old 1999 Connoisseirs Choice Cask Strength Gordon & MacPhail 29258,50,102,104.0,success,
181346,WB176934,Amrut 6 Years Old 2013 Peated Port Pipe 2712,42,101,140.5,success,
181347,WB172986,Mars Tsunuki Peated,34,103,202.9,success,
181348,WB104713,Tobermory 21 Years Old Oloroso Finish,38,107,181.6,success,
181349,WB281561,Lochlea Orchard & Oak,42,97,131.0,success,
181350,WB281562,Lochlea Dark Briar ,35,93,165.7,success,
181351,WB281563,Lochlea Smoke Without Fire,42,93,121.4,success,
181359,WB97876,St. Kilian Distillers 2016 Limited Metal Edition,41,107,161.0,success,
181363,WB208002,St. Kilian Distillers 2015 Mackmyra X St. Kilian The Early Days,41,109,165.9,success,
181365,WB214935,St. Kilian Distillers 2018 Gosbert Kiliani Edition,46,105,128.3,success,
181366,WB187348,St. Kilian Distillers 2017 Gailana Kiliani Edition,40,108,170.0,success,
181368,WB242005,St. Kilian Distillers 3 Years Old 2019 Celtic Castle Edition,46,114,147.8,success,
181369,WB264828,St. Kilian Distillers 2021 Celtic Castle Edition,39,117,200.0,success,
181370,WB235201,St. Kilian Distillers Burkard Kiliani Edition,45,109,142.2,success,
181372,WB234442,St. Kilian Distillers 3 Years Old 2020 1. St. Kilian Whisky Festival,57,108,89.5,success,
181373,WB239303,St. Kilian Distillers Franconian Peated,31,103,232.3,success,
181424,WB279439,Glenglassaugh 11 Years Old 2014 Cask Masters Brave New Spirits 173,44,108,145.5,success,
181425,WB279446,Caol Ila 14 Years Old 2010 Cask Masters Brave New Spirits 318154,40,112,180.0,success,
181427,WB277826,Ardbeg 15 Years Old 2009 Distiller's Cut Cask Brave New Spirits 26001,49,113,130.6,success,
181428,WB280727,Mortlach 12 Years Old 2013 100 Proof Edition 60 Signatory Vintage,48,113,135.4,success,
181434,WB280723,Glenrothes 10 Years Old 2015 100 Proof Edition 50 Signatory Vintage,41,113,175.6,success,
181435,WB267227,Port Dundas 26 Years Old 1998 Mission Gold Murray McDavid 2410052,43,115,167.4,success,
181436,WB265045,Dailuaine 6 Years Old 2018 Benchmark Murray McDavid,51,116,127.5,success,
181438,WB223041,Caol Ila 8 Years Old 2014 Benchmark Limited Release Murray McDavid,59,114,93.2,success,
181439,WB254647,Caol Ila 12 Years Old 2012 The Art of Maturation Benchmark Murray McDavid 2200718 +19 +20 +21,43,118,174.4,success,
181441,WB216832,"St. Kilian Distillers 4 Years Old 2017 Ambassador's Choice No. 5 1354, 1355",56,106,89.3,success,
181442,WB220040,"St. Kilian Distillers 3 Years Old 2019 Ambassador's Choice No. 6 2671, 3456",40,114,185.0,success,
181448,WB281998,Glen Moray 18 Years Old 2007 A Single Cask Collection Crafted in Cask Berry Bros & Rudd 5780,51,118,131.4,success,
181451,WB256450,Shizuoka Pot Still W Japanese Barley 1st Edition,34,108,217.6,success,
181452,WB216720,Shizuoka Pot Still K 100% Japanese Barrley First Edition,43,108,151.2,success,
181453,WB282230,Glenlossie 18 Years Old 2007 The Single Malts of Scotland Elixir Distillers 773,44,113,156.8,success,
181454,WB282229,Blair Athol 18 Years Old 2006 The Single Malts of Scotland Elixir Distillers 40245,47,107,127.7,success,
181456,WB255940,Fettercairn 14 Years Old Travel Retail Exclusiv,36,105,191.7,success,
181462,WB101890,Old Forester Statesman Kentucky Straight Bourbon Whisky Brown-Forman Distilleryl,43,117,172.1,success,
181464,WB263506,Highland Park 12 Years Old Spicy & Well Rounded,40,120,200.0,success,
181502,WB192927,St. Kilian Distillers 5 Years Old 2016 Private Cask Cask Nr.5996,53,120,126.4,success,
181503,WB192939,St. Kilian Distillers 3 Years Old 2018 Private Cask Cask Nr.2872,44,125,184.1,success,
181505,WB192940,St. Kilian Distillers 3 Years Old 2017 Private Cask Cask Nr.1289,44,126,186.4,success,
181514,WB194383,St. Kilian Distillers 3 Years Old 2017 Private Cask Cask Nr.1446,53,108,103.8,success,
181515,WB194098,St. Kilian Distillers 5 Years Old 2016 Private Cask Cask Nr.123,60,105,75.0,success,
181516,WB196634,St. Kilian Distillers 3 Years Old 2018 Private Cask Cask Nr.2114,47,108,129.8,success,
181517,WB196635,St. Kilian Distillers 3 Years Old 2018 Private Cask Cask Nr.2511,46,117,154.3,success,
181521,WB198492,St. Kilian Distillers 3 Years Old 2018 Private Cask Cask Nr.2443,48,113,135.4,success,
181524,WB196636,St. Kilian Distillers 3 Years Old 2017 Private Cask Cask Nr.1414,44,100,127.3,success,
181526,WB171414,St. Kilian Distillers 3 Years Old 2017 Private Cask Cask Nr.900,50,99,98.0,success,
181528,WB206498,St. Kilian Distillers 2018 Private Cask Cask Nr.3043 3047 3048,40,99,147.5,success,
181531,WB175706,St. Kilian Distillers 3 Years Old 2017 Private Cask Cask Nr.1977,43,103,139.5,success,
181532,WB168733,St. Kilian Distillers 4 Years Old 2016 Private Cask Cask Nr.85,44,98,122.7,success,
181537,WB178803,St. Kilian Distillers 3 Years Old 2017 Private Cask Cask Nr.1843,57,118,107.0,success,
181540,WB180266,St. Kilian Distillers 4 Years Old 2016 Private Cask Cask Nr.491499503507,51,119,133.3,success,
181541,WB175663,St. Kilian Distillers 4 Years Old 2017 Private Cask Cask Nr.665,41,120,192.7,success,
181543,WB178915,St. Kilian Distillers 3 Years Old 2018 Private Cask Cask Nr.2045,43,116,169.8,success,
181544,WB221158,St. Kilian Distillers 4 Years Old 2018 Private Cask Cask Nr.2442,44,116,163.6,success,
181545,WB220722,St. Kilian Distillers 3 Years Old 2019 Marcel's 1st Choice - Private Single Cask Bottling Cask Nr.4276,41,115,180.5,success,
181546,WB181898,St. Kilian Distillers 3 Years Old 2017 Private Cask Cask Nr.933,45,108,140.0,success,
181548,WB185370,St. Kilian Distillers 4 Years Old 2017 Private Cask Cask Nr.666,48,107,122.9,success,
181555,WB228120,St. Kilian Distillers 3 Years Old 2019 Private Cask Cask Nr.4242,66,109,65.2,success,
181569,WB248658,St. Kilian Distillers 6 Years Old 2017 Private Cask Cask Nr.5037,45,108,140.0,success,
181586,WB252571,St. Kilian Distillers 4 Years Old 2018 Gradh - Private Cask Cask Nr.2716,52,99,90.4,success,
181610,WB246845,St. Kilian Distillers 2019 Private Cask - Kuhns ex Cider Cask Nr.2679,46,103,123.9,success,
181616,WB245681,St. Kilian Distillers 3 Years Old 2020 Privat Cask Cask Nr.5768,52,102,96.2,success,
181627,WB172513,St. Kilian Distillers 3 Years Old 2017 Privat Cask Cask Nr.1720,45,103,128.9,success,
181648,WB246096,St. Kilian Distillers 3 Years Old 2017 Private Cask Bottling Cask Nr.1262,50,103,106.0,success,
181655,WB246092,St. Kilian Distillers 3 Years Old 2017 Private Cask Bottling Cask Nr.942,50,110,120.0,success,
181685,WB269336,St. Kilian Distillers 3 Years Old 2021 Private Cask Cask Nr.7122,50,113,126.0,success,
181689,WB267557,St. Kilian Distillers 3 Years Old 2021 Private Cask Bottling Cask Nr.7010,38,107,181.6,success,
181713,WB206013,St. Kilian Distillers 3 Years Old 2018 Private Cask Cask Nr.2517,48,115,139.6,success,
181772,WB57502,Michter's US1 Small Batch Sour Mash 75cl,36,109,202.8,success,
181773,WB32742,Michter's US1 Single Barrel Straight Rye 75cl,40,98,145.0,success,
181811,WB278473,Glenrothes 30 Years Old 1995 Cask Strength Collection Symingtons Choice Signatory Vintage Cask No. 933,47,101,114.9,success,
181813,WB261416,Bruichladdich 5 Years Old 2019 16.2 101.4 PPM The Impossible Equation,33,102,209.1,success,
181814,WB261417,Bruichladdich 5 Years Old 16.1 101.4 PPM The Impossible Equation,35,98,180.0,success,
181815,WB254794,Yamazaki Smoky Batch The Second,30,95,216.7,success,
181818,WB281550,Yamazaki 18 Years Old Mizunara 2025 Release,46,108,134.8,success,
181819,WB125711,Springbank 25 Years Old Limited Edition 2019,46,102,121.7,success,
181820,WB148979,Yamazaki 12 Years Old Single Malt Japanese Whisky Old Label,42,105,150.0,success,
